x,y
0.06492798254242123,0.14921409332767488
1.2949718473464338,-0.4571299605866016
0.033999912272853254,0.9374917921384215
0.9767784892950989,0.02132133405393692
-0.20066962969175187,0.9926903194388379
0.9029680410659532,0.3177964559397121
-0.9124522899464308,0.44949508895219226
0.07962569849004425,0.19517499867199314
1.2176608732736771,-0.5169951501896389
1.8515672909096903,0.22668968973922404
0.5473982069337975,-0.40200634804113483
0.2509395014549564,-0.1839889091434828
-0.49266467835966327,0.7727162648207331
-0.5813960080419391,0.8399772674231216
0.6594456931829739,-0.4315120377282268
0.02039267485254068,0.2078176615082031
-0.7826311141265408,0.7049652644593974
0.4277727862349714,-0.39052983517657214
0.9215997333736545,0.4686512427168138
0.0026203342013874625,0.31085321396731735
0.7809246228124637,0.5376224701352973
1.9500649633568203,0.17687140411085744
0.7880377237616312,-0.50277438899938
-0.8450805460182271,0.5132576642170431
0.1085311069784893,-0.10337892772999953
-0.3090125940830413,0.9280831763455862
0.11956303121320082,0.04092806869174201
-0.14896893345656978,0.8910675902824523
0.06597391129337818,1.037813033590553
0.09827899018406913,0.36333364412990893
0.7050686024167765,0.679724332431111
0.28366427890909796,-0.2961585075226066
1.883979017533976,0.1811133562250421
0.07558477204832251,-0.033942765018272605
0.8951840810110093,0.5253370777383518
0.40069318982840535,0.9193111520663335
1.7027695528043816,-0.22399146181454044
1.8948225846917557,0.1526924714613594
0.00025430639399684485,0.8839056281274608
-0.5535623771668333,0.8436670924928168
0.8266314256598539,-0.47182506179775685
0.3316242651062509,0.9481325051707825
1.0275455606923,-0.4448314675578992
-0.9001599905510957,0.4410649981704321
-0.8066206428855074,0.5699377935009073
0.5481109817586237,-0.4561409070970234
-1.0642319156726732,0.15359982754258295
0.9023711425108449,0.4503386903895405
-1.0381087127282427,-0.02927151470986407
-0.8882609104148279,0.22315044119691385
0.5369068595689266,-0.3293029482445858
0.9193136668467075,0.5421674446345525
0.9320150900657836,-0.4553470756380696
-0.623294267916345,0.7511436297645844
1.965850094321203,0.20782346268667629
0.372176876810769,-0.400029862832915
2.029915559126902,0.4255421348302074
-0.7667721489637355,0.7724642981292208
1.898645817879931,-0.0237900861845629
0.9774158617734046,0.14460160199267835
-0.592153524011955,0.8794313570977715
0.9193990671374024,0.40633505246475493
0.21573934830884647,-0.28552631383766724
0.6800942039832181,0.742479567193138
0.5794436688037435,-0.3361979102194409
-0.8385918032207131,0.41908004460098763
0.4500673458651378,0.9046481895829813
1.9301809197080706,0.12297135787803978
1.4923900724253854,-0.33224779504322294
0.043095700614977334,0.21856294521427805
1.6595859075363304,-0.33085008323864046
0.15362457030661159,0.29003644292277525
-0.2132696437084981,0.9252607745024825
1.918310800112999,0.3135212333014796
1.1007914328413044,-0.5265394729390164
-0.5706867123208906,0.8083542589474821
0.020290767397533528,0.4656251904160214
-0.6663450171405249,0.6906702469678527
-0.045513240772502406,0.36072509615871384
1.9139033777282826,0.20580475894071207
1.0883818335830762,-0.5143503717893023
-0.9757014766632375,0.26825859833038
0.9739457211912846,0.21341180089819284
0.10882674478652685,0.9629401564332172
2.021604341335237,0.48314654368776333
-0.5592278264669702,0.725216419077702
1.3015591305255045,-0.5114597703227832
-0.1523479551880564,1.0009176351242492
0.9192540045972851,-0.4974281789398522
-0.0912661727597161,0.9873252776162995
0.11720444369385905,1.0219884121070164
1.335561936316769,-0.49486495324303326
0.08561014861101154,1.0045572851493345
0.8962365380055825,0.5213623379444291
0.4472307478331892,0.8970665327687797
0.5130170022275099,-0.44120919468321596
0.4336478973318027,-0.26251124167230777
0.04759364325910293,0.9462831715889302
1.170781447829163,-0.5226386634291211
1.045914182940634,0.21365122008039084
-0.10711638325356655,1.0137948569915993
1.9173400606870719,0.12752758024232308
-0.7100851443107788,0.6618643793018196
1.9031514878353128,0.014667701130244504
0.8937167494155247,0.4077831847380901
1.6733079190426516,-0.20786543074917346
1.9982082515901085,0.2455429372799063
0.9706734174447593,0.32925640704197373
1.147243714978847,-0.5164123790686703
-0.6410346113277858,0.7380204200970181
0.3390987694004867,-0.2055428571682242
0.7406020797771166,0.7399491407222077
-0.5951592735917663,0.8311446414959134
0.383931601040612,-0.32896473414126687
0.7313979230470846,0.7288182472043928
0.07357156114768065,0.26373426833629177
-0.0970250347179491,0.9217363770185152
-0.9860282538423775,0.3300762246602531
1.8102691316041952,-0.07678811432298538
1.84198358019228,-0.06804360035832079
1.9475029280368248,0.4043000435860478
0.9649642550359452,0.08755498927781219
0.019006382709151226,-0.09611899007443797
0.0047789355601421295,0.36840713373259554
-0.9696971195471423,0.08304930265987256
-1.023741732396293,0.054417254930871704
0.4559082832054569,-0.3914478613290144
0.1510309299786772,0.057963613636164577
2.004820050179665,0.22863792035831804
0.82357930674583,-0.5249577247543868
0.008271127077248636,0.46727147069808356
1.8344973969399752,-0.05905021298373582
1.8223418098348043,-0.07247358344266652
0.9611928416977572,-0.5264393037843693
0.311389283270633,0.9852001352113884
1.633554520648735,-0.26367823482929703
0.03803850785471101,0.07546049148031461
0.9142359283383726,0.2736362881787498
0.9247845851269081,0.43089975556515137
-0.3215803521890241,0.9402256339453063
0.5822178090501223,0.8474912536936587
0.17389187172107654,0.04337976271556486
1.741088479847706,-0.18317203132577062
1.8848811033124986,0.4350635041350589
-0.8781314977233916,0.3234797595235242
-0.030975658734984618,0.25605438436417516
0.06685842522148377,0.9824543821872165
0.21798902063421033,0.9695277881297705
0.042886221703702904,0.32935566481630674
1.9811785908433797,0.5093720904445496
0.17664246981478338,-0.09994087093431057
0.7961422842057144,-0.5267924977987831
-0.38381400850247827,0.7993735794501052
1.4046215994793831,-0.512627934485272
-0.9586612540792562,0.03894737834026403
-0.47908340719210774,0.8713563205197518
1.4967265712820794,-0.34793723193151505
2.0748452144625444,0.38311552628973766
1.9608769460906732,0.19598043199302612
1.994826227344068,0.30240820306261285
0.8663469433431545,-0.5610624028073851
1.2732025568594758,-0.44988549163610586
0.08519536118901357,0.15956296893654445
-0.9800437295582957,0.2693079860329073
-0.7786539236663454,0.7533466422479583
1.0308352125454177,-0.01970878452987007
0.7029508116949331,-0.4332680091009043
0.9753089111475444,0.04548499859558591
-0.735807960448469,0.6337934055401366
1.4903570970403686,-0.3871153564521109
1.0402811321567713,-0.5713609321689768
1.926566837740024,0.13206809144364534
1.6919598554490372,-0.25193614789956287
0.2669870741031401,-0.2776762532308672
-0.011991681957123052,0.4084296008874777
-0.42599363548596436,0.843647339927612
-0.46333104598071867,0.8700773773208926
-0.8876382918517024,0.3449548475782894
1.592111869015865,-0.4208183841523881
0.2660670952505632,-0.05809018801466087
-0.47210831184823926,0.9140296952178127
1.7459254977768257,-0.04935062456682059
0.8801521158990228,-0.4612750233694068
-0.00635904718562509,0.4695968869760597
1.0349082582610185,0.09654064547846071
1.4937383676482245,-0.2920669155309695
0.14386030148267448,0.0021687073715056585
0.9881351689245581,-0.5053370803251567
0.9830797978443238,-0.527309083864619
1.671471425601393,-0.2353894683762296
0.6191427352164472,-0.4343258240438722
1.377223997933326,-0.4694784915192058
0.2276430255371822,0.9634315701550941
-0.04560359512936058,0.9561601895833146
1.3095249864378025,-0.41300346760000956
0.7196456199902014,-0.3996255240448675
2.067776762830046,0.4688812719440904
0.3541707688832961,-0.22929969061767652
-0.7321094357783852,0.6451857574014551
0.6766460229420422,-0.43720986949549706
1.127667287766842,-0.5465593677763061
0.0195730986330262,1.0776634953129194
-0.08276137884673983,1.011491195362492
0.6167273767022798,-0.4753731037547145
1.9490194529589826,0.015932616297312067
1.3495615875672744,-0.4166751344383255
0.8517614882242805,0.5491014515354046
1.872401434094902,0.396850671469071
-0.2757124405876084,0.9294219442084548
0.7767127087189821,0.5847800323556895
-0.9149240142065518,0.5159171471243094
0.9062265489875484,0.5317917789945106
0.057055486192044175,0.12195414003984553
0.22475744465892028,-0.1071899416423923
0.7430121308776346,0.6712054464375101
1.6118677656094282,-0.19247987470048045
-0.9635180389811548,0.2840292210034178
-0.9695936090953312,0.1344262926367991
0.34456573990571343,-0.3033109070970551
0.0013902007936882953,0.4776951495400304
